epoch,train_loss,val_loss,duration_sec
1.0,0.9065298141911626,0.49090605825185774,236.49791264533997
2.0,0.4917244050651789,0.4698099933564663,204.9773509502411
3.0,0.4530971944332123,0.45976325049996375,203.01318359375
4.0,0.4300537610426545,0.45131776109337807,219.17874717712402
5.0,0.4054934302344918,0.4497699744999409,211.08986163139343
6.0,0.3873035987839103,0.44518589600920677,205.53683972358704
